,scores,steps
5202,100,46442
5203,-10,46452
5204,100,46462
5205,100,46465
5206,100,46472
5207,100,46476
5208,100,46483
5209,100,46487
5210,100,46491
5211,-10,46501
5212,100,46508
5213,100,46520
5214,100,46528
5215,100,46531
5216,100,46536
5217,100,46540
5218,100,46545
5219,100,46552
5220,100,46562
5221,100,46569
5222,100,46576
5223,100,46583
5224,100,46588
5225,100,46595
5226,100,46602
5227,100,46612
5228,100,46620
5229,100,46625
5230,100,46629
5231,100,46634
5232,100,46641
5233,100,46648
5234,100,46653
5235,100,46658
5236,100,46668
5237,100,46676
5238,100,46683
5239,100,46690
5240,100,46700
5241,100,46704
5242,100,46711
5243,100,46721
5244,100,46725
5245,100,46730
5246,100,46737
5247,100,46747
5248,100,46752
5249,100,46759
5250,100,46763
5251,100,46774
5252,100,46778
5253,100,46781
5254,100,46786
5255,100,46793
5256,100,46800
5257,-10,46810
5258,100,46817
5259,100,46821
5260,100,46825
5261,-10,46834
5262,100,46842
5263,100,46849
5264,100,46856
5265,100,46867
5266,100,46874
5267,100,46890
5268,100,46899
5269,100,46903
5270,100,46907
5271,100,46919
5272,100,46924
5273,100,46931
5274,100,46936
5275,100,46946
5276,100,46960
5277,100,46968
5278,100,46979
5279,100,46990
5280,100,46995
5281,100,46998
5282,100,47010
5283,100,47013
5284,100,47016
5285,100,47023
5286,100,47026
5287,100,47033
5288,100,47040
5289,100,47047
5290,100,47051
5291,100,47061
5292,-10,47075
5293,100,47079
5294,-10,47089
5295,100,47097
5296,100,47104
5297,100,47113
5298,100,47125
5299,100,47132
5300,100,47135
5301,100,47146
5302,100,47153
5303,100,47157
5304,100,47168
5305,100,47180
5306,100,47185
5307,100,47192
5308,100,47203
5309,100,47208
5310,100,47215
5311,100,47226
5312,100,47231
5313,100,47235
5314,100,47242
5315,100,47246
5316,100,47251
5317,100,47258
5318,100,47265
5319,100,47269
5320,100,47276
5321,100,47288
5322,100,47291
5323,100,47303
5324,-10,47312
5325,100,47324
5326,100,47329
5327,100,47333
5328,100,47344
5329,100,47351
5330,100,47358
5331,100,47361
5332,100,47373
5333,100,47387
5334,100,47394
5335,100,47401
5336,100,47405
5337,100,47413
5338,100,47421
5339,100,47435
5340,100,47440
5341,100,47450
5342,100,47461
5343,100,47472
5344,100,47484
5345,100,47491
5346,100,47495
5347,100,47502
5348,100,47509
5349,-10,47519
5350,-10,47538
5351,100,47542
5352,100,47547
5353,-10,47558
5354,100,47571
5355,100,47583
5356,100,47588
5357,100,47595
5358,100,47600
5359,100,47612
5360,100,47616
5361,100,47625
5362,100,47630
5363,100,47639
5364,100,47649
5365,100,47652
5366,100,47662
5367,100,47674
5368,100,47679
5369,100,47687
5370,100,47692
5371,100,47706
5372,100,47711
5373,100,47718
5374,100,47728
5375,100,47735
5376,100,47743
5377,100,47747
5378,100,47759
5379,100,47770
5380,100,47774
5381,100,47779
5382,100,47786
5383,100,47791
5384,100,47797
5385,100,47809
5386,100,47814
5387,100,47821
5388,100,47825
5389,100,47829
5390,100,47834
5391,100,47844
5392,100,47854
5393,100,47866
5394,100,47870
5395,100,47878
5396,100,47881
5397,100,47891
5398,100,47899
5399,100,47907
5400,100,47912
5401,100,47917
5402,100,47929
5403,100,47934
5404,-10,47941
5405,100,47946
5406,100,47958
5407,100,47967
5408,100,47975
5409,100,47986
5410,100,47990
5411,-10,48000
5412,100,48005
5413,100,48011
5414,100,48023
5415,100,48027
5416,100,48036
5417,100,48045
5418,100,48049
5419,100,48052
5420,100,48064
5421,100,48077
5422,100,48089
5423,100,48093
5424,100,48100
5425,100,48103
5426,-10,48113
5427,100,48118
5428,100,48123
5429,100,48126
5430,100,48131
5431,100,48143
5432,100,48152
5433,100,48156
5434,-10,48168
5435,100,48175
5436,100,48180
5437,100,48192
5438,100,48197
5439,100,48203
5440,100,48206
5441,100,48210
5442,100,48218
5443,100,48224
5444,100,48228
5445,100,48240
5446,100,48244
5447,-10,48255
5448,-10,48267
5449,100,48288
5450,100,48300
5451,100,48305
5452,100,48312
5453,100,48316
5454,100,48326
5455,100,48336
5456,100,48345
5457,100,48352
5458,100,48361
5459,100,48366
5460,100,48373
5461,100,48377
5462,100,48384
5463,100,48392
5464,100,48396
5465,100,48401
5466,100,48408
5467,100,48413
5468,100,48424
5469,100,48434
5470,100,48442
5471,100,48450
5472,100,48462
5473,100,48469
5474,100,48476
5475,-10,48482
5476,100,48486
5477,100,48491
5478,100,48498
5479,100,48510
5480,100,48522
5481,100,48533
5482,100,48541
5483,100,48551
5484,100,48563
5485,100,48571
5486,100,48576
5487,100,48580
5488,100,48587
5489,-10,48596
5490,100,48603
5491,-10,48612
5492,100,48621
5493,100,48626
5494,100,48637
5495,100,48645
5496,100,48649
5497,100,48654
5498,100,48666
5499,100,48670
5500,100,48679
5501,100,48682
5502,100,48685
5503,100,48692
5504,100,48704
5505,100,48707
5506,100,48717
5507,100,48723
5508,100,48728
5509,100,48736
5510,100,48748
5511,100,48753
5512,100,48757
5513,100,48766
5514,100,48774
5515,100,48783
5516,100,48791
5517,100,48798
5518,100,48806
5519,100,48813
5520,100,48817
5521,100,48828
5522,100,48835
5523,100,48839
5524,100,48843
5525,100,48846
5526,100,48851
5527,100,48862
5528,100,48867
5529,100,48874
5530,100,48878
5531,100,48881
5532,100,48890
5533,100,48902
5534,100,48911
5535,100,48916
5536,100,48924
5537,100,48933
5538,100,48936
5539,100,48941
5540,100,48946
5541,100,48950
5542,100,48959
5543,100,48964
5544,100,48971
5545,-10,48981
5546,100,48984
5547,100,48991
5548,-10,49001
5549,100,49006
5550,100,49015
5551,100,49018
5552,100,49029
5553,100,49034
5554,-10,49044
5555,100,49051
5556,100,49056
5557,100,49060
5558,100,49064
5559,100,49069
5560,100,49073
5561,-10,49081
5562,100,49092
5563,100,49099
5564,100,49102
5565,100,49105
5566,100,49109
5567,100,49116
5568,100,49128
5569,100,49132
5570,100,49140
5571,100,49147
5572,100,49151
5573,100,49155
5574,100,49162
5575,100,49167
5576,100,49178
5577,100,49183
5578,100,49195
5579,100,49199
5580,-10,49210
5581,100,49221
5582,100,49226
5583,100,49234
5584,100,49239
5585,100,49244
5586,100,49247
5587,100,49258
5588,100,49265
5589,100,49270
5590,100,49278
5591,100,49283
5592,100,49287
5593,100,49292
5594,100,49303
5595,100,49308
5596,100,49312
5597,100,49315
5598,-10,49325
5599,100,49339
5600,100,49346
5601,100,49350
5602,100,49354
5603,100,49361
5604,100,49368
5605,100,49379
5606,100,49384
5607,100,49389
5608,100,49396
5609,100,49403
5610,100,49414
5611,100,49418
5612,100,49425
5613,100,49430
5614,-10,49440
5615,100,49447
5616,100,49452
5617,100,49459
5618,100,49462
5619,100,49469
5620,100,49478
5621,100,49489
5622,100,49500
5623,100,49504
5624,-10,49513
5625,100,49520
5626,100,49525
5627,100,49528
5628,100,49533
5629,100,49544
5630,100,49553
5631,100,49565
5632,100,49570
5633,100,49575
5634,100,49580
5635,100,49592
5636,100,49596
5637,100,49607
5638,100,49610
5639,-10,49618
5640,100,49629
5641,100,49638
5642,100,49646
5643,100,49649
5644,100,49658
5645,100,49661
5646,100,49668
5647,100,49671
5648,100,49676
5649,100,49687
5650,100,49694
5651,100,49698
5652,100,49702
5653,100,49707
5654,100,49712
5655,100,49719
5656,100,49730
5657,100,49733
5658,100,49737
5659,100,49744
5660,100,49747
5661,100,49752
5662,100,49756
5663,100,49761
5664,100,49772
5665,100,49777
5666,100,49781
5667,100,49785
5668,100,49797
5669,100,49800
5670,-10,49809
5671,100,49816
5672,100,49823
5673,100,49832
5674,100,49844
5675,100,49847
5676,100,49851
5677,100,49856
5678,100,49861
5679,100,49872
5680,100,49884
5681,100,49888
5682,-10,49900
5683,100,49903
5684,100,49908
5685,100,49912
5686,100,49916
5687,100,49920
5688,100,49931
5689,100,49936
5690,100,49944
5691,-10,49953
5692,100,49958
5693,100,49965
5694,100,49973
5695,100,49977
5696,100,49988
5697,100,49993
5698,100,50000
5699,-10,50007
5700,100,50014
5701,100,50021
5702,100,50028
5703,100,50039
5704,100,50046
5705,100,50057
5706,100,50065
5707,100,50069
5708,100,50073
5709,-10,50083
5710,100,50086
5711,100,50095
5712,100,50103
5713,100,50108
5714,100,50115
5715,100,50120
5716,100,50129
5717,100,50137
5718,100,50157
5719,100,50160
5720,100,50163
5721,100,50166
5722,100,50170
5723,100,50177
5724,100,50182
5725,100,50193
5726,100,50202
5727,100,50207
5728,-10,50216
5729,100,50221
5730,100,50225
5731,100,50232
5732,100,50241
5733,100,50246
5734,100,50254
5735,100,50261
5736,100,50265
5737,100,50276
5738,100,50280
5739,100,50284
5740,100,50293
5741,100,50300
5742,100,50309
5743,100,50314
5744,100,50321
5745,100,50333
5746,100,50340
5747,100,50348
5748,100,50356
5749,100,50364
5750,100,50375
5751,100,50379
5752,100,50384
5753,100,50395
5754,100,50400
5755,-10,50409
5756,-10,50418
5757,100,50429
5758,100,50441
5759,100,50452
5760,100,50464
5761,100,50467
5762,100,50474
5763,100,50481
5764,100,50488
5765,100,50496
5766,-10,50506
5767,100,50511
5768,100,50522
5769,-10,50530
5770,100,50541
5771,100,50545
5772,100,50548
5773,100,50553
5774,100,50562
5775,100,50573
5776,100,50578
5777,100,50585
5778,100,50597
5779,100,50608
5780,100,50618
5781,100,50625
5782,100,50636
5783,100,50644
5784,100,50649
5785,100,50653
5786,100,50659
5787,100,50666
5788,100,50673
5789,100,50684
5790,100,50695
5791,100,50699
5792,100,50704
5793,100,50707
5794,100,50716
5795,100,50721
5796,100,50733
5797,100,50740
5798,100,50747
5799,100,50758
5800,100,50765
5801,100,50772
5802,100,50783
5803,100,50786
5804,100,50797
5805,100,50802
5806,100,50813
5807,100,50818
5808,-10,50827
5809,100,50832
5810,100,50836
5811,100,50843
5812,100,50850
5813,100,50859
5814,-10,50868
5815,100,50879
5816,100,50891
5817,100,50903
5818,-10,50913
5819,100,50920
5820,100,50932
5821,100,50936
5822,100,50941
5823,100,50952
5824,100,50959
5825,100,50966
5826,100,50974
5827,100,50981
5828,100,50990
5829,100,50997
5830,100,51002
5831,100,51007
5832,100,51011
5833,100,51018
5834,100,51029
5835,100,51038
5836,100,51049
5837,-10,51058
5838,100,51065
5839,100,51070
5840,100,51082
5841,100,51093
5842,100,51098
5843,100,51103
5844,100,51107
5845,100,51116
5846,100,51123
5847,100,51130
5848,100,51137
5849,100,51141
5850,100,51152
5851,100,51159
5852,-10,51168
5853,100,51172
5854,100,51176
5855,100,51187
5856,100,51194
5857,100,51202
5858,100,51209
5859,100,51220
5860,100,51229
5861,100,51238
5862,100,51242
5863,100,51249
5864,100,51258
5865,-10,51267
5866,-10,51279
5867,100,51290
5868,100,51301
5869,100,51312
5870,100,51321
5871,100,51328
5872,100,51333
5873,100,51344
5874,100,51352
5875,100,51363
5876,100,51374
5877,100,51381
5878,100,51385
5879,100,51389
5880,100,51394
5881,100,51398
5882,100,51403
5883,100,51410
5884,100,51417
5885,100,51421
5886,100,51429
5887,100,51436
5888,100,51443
5889,100,51450
5890,100,51462
5891,100,51467
5892,100,51470
5893,100,51477
5894,100,51484
5895,100,51488
5896,-10,51497
5897,100,51502
5898,100,51509
5899,100,51517
5900,-10,51526
5901,100,51537
5902,100,51542
5903,100,51546
5904,100,51554
5905,100,51558
5906,100,51569
5907,100,51576
5908,100,51585
5909,100,51588
5910,100,51597
5911,100,51608
5912,-10,51620
5913,100,51625
5914,-10,51634
5915,100,51637
5916,100,51649
5917,100,51652
5918,100,51659
5919,100,51666
5920,-10,51675
5921,100,51682
5922,100,51692
5923,100,51703
5924,100,51714
5925,100,51719
5926,100,51726
5927,100,51733
5928,100,51737
5929,100,51748
5930,100,51756
5931,100,51760
5932,100,51765
5933,100,51770
5934,100,51773
5935,-10,51783
5936,100,51792
5937,100,51796
5938,100,51800
5939,100,51804
5940,100,51808
5941,100,51815
5942,100,51822
5943,100,51829
5944,100,51834
5945,100,51845
5946,100,51853
5947,100,51860
5948,100,51865
5949,100,51869
5950,100,51876
5951,100,51883
5952,100,51895
5953,100,51900
5954,100,51904
5955,100,51912
5956,-10,51922
5957,100,51929
5958,100,51936
5959,100,51940
5960,100,51947
5961,100,51955
5962,100,51963
5963,100,51972
5964,100,51976
5965,100,51983
5966,100,51987
5967,100,51995
